operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4137408,-58.8468331",146870.0,USD,2226901.68,146870.0,81.0,81.0,1813.20987654321,1813.20987654321,,3.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/zsfg_venta_departamentos_pilar_balcon_baulera_suite_terraza_electrogeno_garage_aire-acondicionado_nucifora-propiedades_cro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.536682,-58.507827",670000.0,USD,10158808.0,670000.0,,350.0,,1914.2857142857144,,5.0,,http://florida.properati.com.ar/12s4g_venta_casa_florida_suite_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_dependencias_garage_re-max-ayres-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6441466,-58.6383497",380000.0,USD,5761712.0,380000.0,270.0,200.0,1407.4074074074074,1900.0,,,,http://castelar-moron.properati.com.ar/118d1_venta_casa_castelar_suite_jardin_lavadero_toilette_vestidor_luminoso_garage_eduardo-grania
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,,290000.0,USD,4397096.0,290000.0,140.0,113.0,2071.428571428572,2566.3716814159293,1.0,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/nl4p_venta_departamentos_bs-as-g-b-a-zona-norte_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,210000.0,USD,3184104.0,210000.0,650.0,150.0,323.0769230769231,1400.0,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10h5a_venta_casa_tigre_0_suite_lavadero_parrilla_gaitan-alejandra-gaitan-b-csi-5938
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,229000.0,USD,3472189.6,229000.0,610.0,160.0,375.40983606557376,1431.25,,,,http://benavidez.properati.com.ar/zglb_venta_casa_benavidez_0_suite_jardin_parrilla_piscina_terraza_luminoso_tenis_impecable_novoa-propiedades_auw
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9122806112,-57.9611705716",,,,,0.0,65.0,,,,3.0,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/xw6u_venta_departamentos_la-plata_balcon_patio_luminoso_lujoso_aire-acondicionado_estrenar_land-estate
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.547129,-58.747201",,,,,,,,,,2.0,,http://san-miguel-san-miguel.properati.com.ar/11kdz_venta_departamentos_san-miguel_jardin_piscina_garage_re-max-oeste
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6153103,-58.3619834",412650.0,USD,6256764.36,412650.0,131.0,120.0,3150.0,3438.75,,3.0,,http://puerto-madero.properati.com.ar/12j5t_venta_departamentos_puerto-madero_toilette_le-bleu
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Villa Dominico|,"-34.6924391553,-58.3317204363",200000.0,USD,3032480.0,200000.0,,,,,,,,http://villa-dominico.properati.com.ar/yx5z_venta_casa_villa-dominico_patio_quincho_garage_inmobiliaria-perez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4430618,-58.5579643",88000.0,USD,1334291.2,88000.0,0.0,56.0,,1571.428571428571,,3.0,1000,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11pjy_venta_departamentos_san-fernando_garage_amenities_inmobiliaria-pastura
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.616182,-58.3926968",80000.0,USD,1212992.0,80000.0,55.0,55.0,1454.5454545454545,1454.5454545454545,,3.0,,http://san-cristobal.properati.com.ar/11de1_venta_departamentos_san-cristobal_luminoso_migliorisi-propiedades_cy1
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.46684,-58.5570443",640000.0,USD,9703936.0,640000.0,0.0,270.0,,2370.3703703703704,,5.0,5445,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/1061w_venta_casa_san-fernando_baulera_suite_jardin_lavadero_piscina_toilette_vestidor_dependencias_garage_losa-radiante_narvaez-y-cia
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Ranelagh|,"-34.7889318,-58.2004565",,,,,1300.0,200.0,,,,2.0,,http://ranelagh.properati.com.ar/jzos_venta_casa_ranelagh_calle-364
sell,PH,|Argentina|Capital Federal|Parque Chacabuco|,"-34.6399496,-58.4443563",250000.0,USD,3790600.0,250000.0,385.0,240.0,649.3506493506494,1041.6666666666667,,,,http://parque-chacabuco.properati.com.ar/1141z_venta_ph_parque-chacabuco_lavadero_quincho_terraza_luminoso_garage_lepore-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5464029,-58.5452439",79000.0,USD,1197829.6,79000.0,,60.0,,1316.6666666666667,,3.0,,http://villa-ballester.properati.com.ar/100nc_venta_departamentos_villa-ballester_placard_falugue-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,"-34.8169739878,-58.3852319229",65000.0,USD,985556.0,65000.0,260.0,146.0,250.0,445.2054794520548,,,,http://burzaco.properati.com.ar/fzan_venta_casa_burzaco
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,670000.0,USD,10158808.0,670000.0,345.0,260.0,1942.0289855072465,2576.923076923077,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/rbo1_venta_casa_san-isidro_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4025013557,-58.6935031414",320000.0,USD,4851968.0,320000.0,208.0,178.0,1538.4615384615386,1797.752808988764,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11put_venta_casa_tigre_suite_jardin_lavadero_parrilla_toilette_vestidor_garage_losa-radiante_bustamante-propiedades_be7
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,69000.0,USD,1046205.6,69000.0,,33.0,,2090.909090909091,,2.0,,http://haedo.properati.com.ar/s6q3_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,,,,,300.0,250.0,,,,4.0,,http://san-justo-la-matanza.properati.com.ar/saxp_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6558265,-58.6607378",,,,,0.0,175.0,,,,5.0,,http://ituzaingo.properati.com.ar/zn04_venta_casa_ituzaingo_placard_paradela-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Privado Villa Olivos|,"-34.444193,-58.729718",270000.0,USD,4093848.0,270000.0,,235.0,,1148.936170212766,,4.0,,http://barrio-privado-villa-olivos.properati.com.ar/10xyz_venta_casa_escobar_lavadero_parrilla_piscina_quincho_lujoso_dependencias_re-max-uno-iii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,,,,,,,40.0,,,,2.0,,http://moron.properati.com.ar/sbex_venta_departamentos_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5004664,-58.4971754",155000.0,USD,2350172.0,155000.0,0.0,69.0,,2246.376811594203,,,,http://la-lucila.properati.com.ar/zrls_venta_departamentos_la-lucila_diaz-velez_1500_parrilla_terraza_luminoso_palomino-propiedades-paula
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.603468,-58.4394585",61900.0,USD,938552.56,61900.0,,,,,,,,http://villa-crespo.properati.com.ar/y281_venta_departamentos_villa-crespo_balcon_garage_aire-acondicionado_estrenar_iglesias-propiedades
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,"-34.476385,-58.556442",110000.0,USD,1667864.0,110000.0,,20.0,,5500.0,,,,http://san-isidro.properati.com.ar/wenm_venta_local_san-isidro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,,,,,,,,,,,,,http://parque-leloir.properati.com.ar/11edu_venta_casa_parque-leloir_suite_parrilla_piscina_quincho_toilette_vestidor_garage_r-tavella-inmuebles_cz9
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5552325906,-58.4922764616",,,,,,,,,,3.0,,http://saavedra.properati.com.ar/1085p_venta_departamentos_saavedra_avenida-doctor-ricardo-balbin_balcon_gimnasio_lavadero_parrilla_piscina_sum_luminoso_aire-acondicionado_estrenar_buyma-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,"-34.6604304,-58.3630051",92000.0,USD,1394940.8,92000.0,53.0,50.0,1735.8490566037735,1840.0,1.0,2.0,,http://avellaneda.properati.com.ar/ixi5_venta_departamento_avellaneda_25-de-mayo_200
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6573464,-58.564366854",750000.0,USD,11371800.0,750000.0,,,,,,4.0,,http://ramos-mejia.properati.com.ar/10puu_venta_casa_ramos-mejia_suite_hidromasaje_parrilla_piscina_quincho_terraza_toilette_vestidor_garage_russo-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.639095,-58.504185",,,,,,140.0,,,,5.0,,http://villa-luro.properati.com.ar/v60d_venta_departamentos_villa-luro
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.578362,-58.449633",103500.0,USD,1569308.4,103500.0,,,,,8.0,1.0,,http://colegiales.properati.com.ar/11mz2_venta_departamentos_colegiales_gimnasio_lavadero_piscina_sum_terraza_lujoso_electrogeno_garage_amenities_estrenar_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5312335,-58.5561517",142000.0,USD,2153060.8,142000.0,335.0,134.0,423.8805970149254,1059.7014925373137,,,,http://san-martin.properati.com.ar/wllm_venta_casa_san-martin_zola-emilio_5000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,65000.0,USD,985556.0,65000.0,40.0,40.0,1625.0,1625.0,,,,http://haedo.properati.com.ar/116av_venta_departamentos_haedo_hidromasaje_terraza_garage_patricia-seiler-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Ricardo Rojas|,"-34.4537483809,-58.6848793762",170000.0,USD,2577608.0,170000.0,0.0,120.0,,1416.6666666666667,,6.0,,http://ricardo-rojas.properati.com.ar/os47_venta_casa_ricardo-rojas
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,,,,,,53.0,52.0,,,8.0,2.0,,http://la-plata.properati.com.ar/v0rk_venta_departamentos_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4756309,-58.490412",5300000.0,USD,80360720.0,5300000.0,5851.0,400.0,905.8280635788756,13250.0,,,,http://acassuso.properati.com.ar/zyvz_venta_casa_acassuso_doctor-eduardo-madero_1100_suite_hidromasaje_lavadero_vestidor_vista_dependencias_hussek-martinez
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6034659,-58.4159718",125000.0,USD,1895300.0,125000.0,74.0,74.0,1689.1891891891892,1689.1891891891892,,4.0,,http://almagro.properati.com.ar/10b76_venta_departamentos_almagro_luminoso_migliorisi-propiedades_cy2
sell,house,|Argentina|Capital Federal|Nuñez|,"-34.5487241532,-58.4491588719",495000.0,USD,7505388.0,495000.0,215.0,205.0,2302.3255813953488,2414.6341463414637,,,,http://nunez.properati.com.ar/11ghp_venta_casa_nunez_balcon_suite_quincho_terraza_toilette_luminoso_dependencias_garage_victorino-de-la-plaza_d03
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Longchamps|,"-34.8704824,-58.410712",300000.0,USD,4548720.0,300000.0,0.0,0.0,,,,,,http://longchamps.properati.com.ar/rkcm_venta_casa_longchamps
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5018292,-58.5314384",235000.0,USD,3563164.0,235000.0,400.0,226.0,587.5,1039.8230088495577,,,,http://martinez.properati.com.ar/x66r_venta_casa_martinez_monsenor-larumbe_2800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7238507,-58.258602",,,,,170.0,170.0,,,16.0,,4000,http://quilmes.properati.com.ar/11q7i_venta_departamentos_quilmes_baulera_suite_parrilla_terraza_toilette_vestidor_vista_dependencias_garage_placard_aire-acondicionado_gp-estudio-inmobiliario
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5959816,-58.40976334",310000.0,USD,4700344.0,310000.0,,,,,,,,http://recoleta.properati.com.ar/zixq_venta_departamentos_recoleta_lavadero_parrilla_patio_sum_terraza_garage_estrenar_grupo-zeta-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Olivos Golf Club|,"-34.4667925996,-58.7031644583",530000.0,USD,8036072.0,530000.0,455.0,455.0,1164.8351648351647,1164.8351648351647,,3.0,5000,http://olivos-golf-club.properati.com.ar/z3tz_venta_casa_olivos-golf-club_suite_jardin_parrilla_piscina_toilette_vestidor_luminoso_vista_dependencias_izrastzoff-agentes-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,"-34.6775894,-58.5616913",50000.0,USD,758120.0,50000.0,,,,,,,,http://isidro-casanova.properati.com.ar/x0fg_venta_casa_isidro-casanova
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5388005,-58.4834978",172100.0,USD,2609449.04,172100.0,89.0,,1933.7078651685392,,,3.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/11h2x_venta_departamentos_vicente-lopez_jardin_terraza_solimano-dal-pos-inmuebles
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6136992,-58.3897597",120000.0,USD,1819488.0,120000.0,74.0,60.0,1621.6216216216217,2000.0,12.0,2.0,850,http://congreso.properati.com.ar/y2s7_venta_departamentos_congreso_balcon_lavadero_terraza_luminoso_placard_buyma-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,,,,,,70.0,,,,3.0,,http://haedo.properati.com.ar/zrzt_venta_departamentos_haedo_garage_benozzi-propiedades
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5475074,-58.4842066",145000.0,USD,2198548.0,145000.0,68.0,52.0,2132.3529411764707,2788.4615384615386,,2.0,,http://saavedra.properati.com.ar/102lz_venta_departamentos_saavedra_balcon_baulera_jardin_parrilla_piscina_terraza_toilette_vestidor_garage_placard_aire-acondicionado_desarrollista-com
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4072791,-58.6602101",1290000.0,USD,19559496.0,1290000.0,0.0,430.0,,3000.0,,5.0,6000,http://nordelta.properati.com.ar/xl5s_venta_casa_barrio-la-isla_suite_lavadero_piscina_terraza_toilette_vestidor_vista_dependencias_garage_impecable_losa-radiante
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,265000.0,USD,4018036.0,265000.0,140.0,,1892.857142857143,,,3.0,,http://ramos-mejia.properati.com.ar/s62g_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5326716,-58.4765181",170000.0,USD,2577608.0,170000.0,130.0,105.0,1307.6923076923076,1619.047619047619,,3.0,,http://vicente-lopez.properati.com.ar/rpnn_venta_departamentos_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7172902,-58.2522941",,,,,,,,,,5.0,,http://quilmes.properati.com.ar/y44u_venta_casa_quilmes_suite_jardin_parrilla_quincho_terraza_toilette_vestidor_luminoso_garage_amoblado_placard_aire-acondicionado_serpico-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6579326,-58.5930778",120000.0,USD,1819488.0,120000.0,,,,,,3.0,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/11e5b_venta_casa_moron_balcon_lavadero_parrilla_patio_toilette_placard_adriana-nuti-estudio-inmobiliario_4sm
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,270000.0,USD,4093848.0,270000.0,110.0,180.0,2454.5454545454545,1500.0,,5.0,,http://ramos-mejia.properati.com.ar/xddv_venta_casa_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6087015,-58.4039197",95000.0,USD,1440428.0,95000.0,57.0,57.0,1666.6666666666667,1666.6666666666667,,2.0,1230,http://balvanera.properati.com.ar/1049g_venta_departamentos_balvanera_lavadero_patio_placard_goldstein-propiedades-srl_9yp
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4041476268,-58.6482814567",205000.0,USD,3108292.0,205000.0,68.0,68.0,3014.705882352941,3014.705882352941,,2.0,2500,http://nordelta.properati.com.ar/z3pn_venta_departamentos_nordelta_gimnasio_lavadero_piscina_garage_izrastzoff-agentes-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,"-34.368466,-58.779524",340000.0,USD,5155216.0,340000.0,,20.0,,17000.0,,5.0,,http://belen-de-escobar.properati.com.ar/11xzu_venta_casa_belen-de-escobar_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_vestidor_luminoso_tenis_impecable_re-max-lagos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,1480000.0,USD,22440352.0,1480000.0,568.0,533.0,2605.6338028169016,2776.735459662289,,6.0,,http://nordelta.properati.com.ar/10sku_venta_casa_nordelta_suite_hidromasaje_lavadero_parrilla_piscina_terraza_toilette_vestidor_vista_kitchinete_dependencias_garage_cristian-bau-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,"-34.6036319,-58.78948",650000.0,ARS,648195.93,42750.22,250.0,,171.00088,,,,,http://moreno.properati.com.ar/12vnc_venta_casa_moreno_garage_yedro-propiedades-moreno
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4799299,-58.5690301",1300000.0,USD,19711120.0,1300000.0,0.0,301.0,,4318.936877076412,,6.0,,http://beccar.properati.com.ar/xlb2_venta_casa_beccar_suite_jardin_lavadero_piscina_vista_dependencias_garage_tenis_doble-circulacion
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,,80000.0,USD,1212992.0,80000.0,0.0,0.0,,,,2.0,,http://lanus.properati.com.ar/zojo_venta_departamentos_lanus_jardin_lavadero_parrilla_patio_terraza_placard_aldo-occhiuzzi-desarrollos-inmobiliarios_azh
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4453924,-58.5510634",106633.0,USD,1616812.19,106633.0,67.0,55.0,1591.5373134328358,1938.7818181818184,1.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/10xhp_venta_departamentos_san-fernando_constitucion_1800_baulera_garage_achaval-toribio-acassuso
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,40.0,,,,2.0,,http://ramos-mejia.properati.com.ar/s7w7_venta_departamentos_la-matanza
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.608001,-58.568137",100000.0,USD,1516240.0,100000.0,,71.0,,1408.4507042253522,,3.0,,http://caseros.properati.com.ar/103k0_venta_ph_tres-de-febrero_lavadero_patio_terraza_re-max-elite
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,460000.0,USD,6974704.0,460000.0,505.0,238.0,910.8910891089108,1932.7731092436973,,,,http://rincon-de-milberg.properati.com.ar/10yrq_venta_casa_rincon-de-milberg_0_baulera_suite_hidromasaje_lavadero_piscina_terraza_toilette_vestidor_garage_losa-radiante_latorre-propiedades_at6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9132745,-57.9611618",,,,,110.0,100.0,,,4.0,3.0,,http://la-plata.properati.com.ar/ihh7_venta_departamento_la-plata
sell,store,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6198251,-58.3771888",,,,,4100.0,3800.0,,,,7.0,,http://centro-microcentro.properati.com.ar/yboc_venta_local_centro-microcentro_patio_sotano_garage_aire-acondicionado_lounge-propiedades_bry
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,170000.0,USD,2577608.0,170000.0,,163.0,,1042.9447852760736,,,,http://ramos-mejia.properati.com.ar/xnjj_venta_local_ramos-mejia_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.469357,-58.519285",129500.0,USD,1963530.8,129500.0,,46.0,,2815.217391304348,1.0,2.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/y75m_venta_departamentos_san-isidro_balcon_lavadero_parrilla_piscina_garage_acassuso
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,140000.0,USD,2122736.0,140000.0,140.0,95.0,1000.0,1473.6842105263158,,4.0,,http://ramos-mejia.properati.com.ar/s70l_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,"-34.7136362,-58.2598812",,,,,68.0,68.0,,,,3.0,,http://wilde.properati.com.ar/12qqt_venta_departamentos_wilde_balcon_hidromasaje_lavadero_piscina_sum_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.6510201,-59.4305996",127000.0,USD,1925624.8,127000.0,95.0,60.0,1336.842105263158,2116.6666666666665,,3.0,3500,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/1046i_venta_ph_pilar_baulera_gimnasio_jardin_parrilla_piscina_amenities_vaizer-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4356016,-58.8116373",,,,,1294.0,210.0,,,,4.0,,http://bs-as-g-b-a-zona-norte.properati.com.ar/wxt4_venta_casa_bs-as-g-b-a-zona-norte_llao-llao_100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",154000.0,USD,2335009.6,154000.0,59.0,59.0,2610.169491525424,2610.169491525424,2.0,,,http://martinez.properati.com.ar/11hqi_venta_departamentos_martinez_rodriguez-pena_0_patio_vista_garage_placard_mariano-meyer-propiedades-csi-5637
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.4011485249,-58.7132901238",120000.0,USD,1819488.0,120000.0,172.0,172.0,697.6744186046511,697.6744186046511,,5.0,,http://benavidez.properati.com.ar/gj5f_venta_casa_benavidez
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5975665,-58.4410115",155000.0,USD,2350172.0,155000.0,190.0,55.0,815.7894736842105,2818.181818181818,,2.0,,http://villa-crespo.properati.com.ar/10b1o_venta_departamentos_villa-crespo_balcon_terraza_toilette_vestidor_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,"-34.62611,-58.835027",995000.0,ARS,992238.37,65440.72,,100.0,,9950.0,,4.0,,http://moreno.properati.com.ar/zlgx_venta_casa_moreno_suite_lavadero_patio_vestidor_dependencias_garage_re-max-parque-ii
